"client_id","transactions","contacts_with_advisor","customer_satisfaction","products_held","age","income","churn"
4931,88,0,3,8,56,108083,"0"
4932,75,0,3,6,38,48794,"0"
4933,48,4,5,4,77,83200,"0"
4934,54,1,5,5,47,45965,"1"
4935,31,6,4,2,45,70601,"0"
4936,32,3,4,3,51,66965,"0"
4937,1,8,5,1,37,60444,"1"
4938,14,6,5,2,50,54905,"0"
4939,28,8,5,2,40,15000,"0"
4940,16,5,3,1,39,58663,"1"
4941,69,2,5,4,49,86235,"0"
4942,47,3,4,3,53,59035,"0"
4943,47,3,3,4,49,73418,"0"
4944,56,4,4,4,35,38444,"1"
4945,38,5,5,3,41,68644,"0"
4946,24,7,5,2,43,43501,"0"
4947,63,0,5,6,60,64968,"1"
4948,50,5,4,4,46,50853,"1"
4949,16,7,5,1,53,64311,"0"
4950,85,1,2,7,44,65943,"1"
4951,23,5,5,1,63,61944,"1"
4952,19,6,3,1,37,27440,"1"
4953,32,8,3,2,62,61932,"0"
4954,50,1,5,4,54,70492,"1"
4955,38,3,4,3,46,79717,"1"
4956,56,1,2,6,53,84719,"1"
4957,28,7,5,2,56,70165,"0"
4958,10,5,5,1,50,63877,"1"
4959,62,4,5,5,37,54647,"0"
4960,60,3,4,5,39,45272,"0"
4961,15,8,5,1,43,57537,"0"
4962,7,6,5,1,35,35701,"0"
4963,17,4,5,1,51,55686,"0"
4964,49,3,5,4,36,81194,"0"
4965,65,1,3,6,39,42102,"0"
4966,39,5,1,3,35,40082,"1"
4967,56,5,3,4,55,73428,"0"
4968,7,5,5,1,43,64984,"1"
4969,26,5,5,1,50,39847,"1"
4970,13,4,4,1,50,68517,"0"
4971,45,3,4,4,49,67330,"0"
4972,95,0,2,8,40,74625,"0"
4973,28,4,5,3,64,77261,"0"
4974,40,5,5,3,38,68679,"0"
4975,0,9,5,1,45,41312,"0"
4976,4,7,5,1,39,72239,"1"
4977,32,3,2,3,36,62478,"0"
4978,81,0,5,7,44,78418,"0"
4979,48,3,3,4,50,75624,"0"
4980,55,1,5,5,22,49535,"0"
4981,7,5,5,1,45,49919,"0"
4982,24,4,5,2,67,83149,"0"
4983,48,3,5,3,47,51567,"0"
4984,52,3,2,4,34,53714,"1"
4985,2,6,4,1,53,65702,"0"
4986,47,4,4,3,27,40606,"0"
4987,39,5,4,4,43,88038,"0"
4988,14,4,3,2,42,48269,"0"
4989,12,6,4,1,28,68249,"0"
4990,35,5,5,2,52,67808,"0"
4991,27,6,5,2,55,61668,"0"
4992,29,7,5,2,62,41196,"0"
4993,13,6,3,1,69,48392,"1"
4994,12,6,5,1,44,67163,"0"
4995,47,4,3,4,59,71989,"0"
4996,3,8,5,2,43,17771,"0"
4997,25,7,5,2,54,56552,"0"
4998,108,0,4,8,40,57783,"0"
4999,28,6,5,3,49,41983,"1"
5000,27,5,5,1,65,68161,"0"
